instance name;fleet name;opt?;routes
Cdp107;new_MI2_lift;true;1: (0 2 1 101 ) ,2: (0 3 7 101 ) ,3: (0 5 101 ) ,4: (0 8 6 4 101 ) ,5: (0 10 9 75 101 ) ,6: (0 13 12 101 ) ,7: (0 15 11 101 ) ,8: (0 16 14 101 ) ,9: (0 17 18 19 101 ) ,10: (0 20 22 21 101 ) ,11: (0 24 29 30 28 101 ) ,12: (0 25 27 101 ) ,13: (0 26 23 101 ) ,14: (0 31 35 37 101 ) ,15: (0 32 34 101 ) ,16: (0 33 36 101 ) ,17: (0 38 39 101 ) ,18: (0 41 40 64 68 101 ) ,19: (0 42 101 ) ,20: (0 43 101 ) ,21: (0 44 46 45 101 ) ,22: (0 48 51 50 101 ) ,23: (0 52 49 47 101 ) ,24: (0 53 56 101 ) ,25: (0 55 54 101 ) ,26: (0 57 59 101 ) ,27: (0 58 60 101 ) ,28: (0 62 72 61 101 ) ,29: (0 63 101 ) ,30: (0 66 69 101 ) ,31: (0 67 65 101 ) ,32: (0 70 73 77 101 ) ,33: (0 74 101 ) ,34: (0 76 71 80 101 ) ,35: (0 78 79 101 ) ,36: (0 81 101 ) ,37: (0 83 82 84 101 ) ,38: (0 86 85 101 ) ,39: (0 87 89 101 ) ,40: (0 90 88 101 ) ,41: (0 94 93 101 ) ,42: (0 95 91 101 ) ,43: (0 97 100 101 ) ,44: (0 98 96 92 101 ) ,45: (0 99 101 ) ,
Cdp108;new_MI2_lift;true;1: (0 5 2 1 101 ) ,2: (0 6 4 75 101 ) ,3: (0 8 7 3 101 ) ,4: (0 13 10 101 ) ,5: (0 14 12 9 101 ) ,6: (0 15 19 101 ) ,7: (0 16 11 101 ) ,8: (0 18 17 101 ) ,9: (0 20 29 27 101 ) ,10: (0 23 22 21 101 ) ,11: (0 25 24 101 ) ,12: (0 30 28 26 101 ) ,13: (0 31 35 37 101 ) ,14: (0 32 34 101 ) ,15: (0 33 36 101 ) ,16: (0 38 39 101 ) ,17: (0 42 40 41 101 ) ,18: (0 44 45 47 101 ) ,19: (0 46 49 101 ) ,20: (0 48 51 50 52 101 ) ,21: (0 54 43 101 ) ,22: (0 55 59 64 101 ) ,23: (0 56 53 101 ) ,24: (0 57 101 ) ,25: (0 60 58 101 ) ,26: (0 62 72 61 68 101 ) ,27: (0 63 101 ) ,28: (0 65 67 101 ) ,29: (0 66 69 101 ) ,30: (0 70 77 79 101 ) ,31: (0 74 101 ) ,32: (0 76 71 73 80 101 ) ,33: (0 81 78 101 ) ,34: (0 83 82 84 101 ) ,35: (0 87 86 101 ) ,36: (0 88 91 101 ) ,37: (0 90 85 89 101 ) ,38: (0 92 97 101 ) ,39: (0 94 93 101 ) ,40: (0 96 95 101 ) ,41: (0 98 99 101 ) ,42: (0 100 101 ) ,
Cdp109;new_MI2_lift;false;1: (0 5 3 8 10 101 ) ,2: (0 7 6 4 101 ) ,3: (0 13 11 101 ) ,4: (0 14 101 ) ,5: (0 15 29 101 ) ,6: (0 16 19 101 ) ,7: (0 17 23 101 ) ,8: (0 18 12 9 101 ) ,9: (0 20 22 21 101 ) ,10: (0 25 24 101 ) ,11: (0 27 30 28 26 101 ) ,12: (0 32 31 101 ) ,13: (0 33 35 101 ) ,14: (0 34 39 36 101 ) ,15: (0 37 38 101 ) ,16: (0 43 42 41 101 ) ,17: (0 44 40 68 101 ) ,18: (0 45 48 51 101 ) ,19: (0 46 47 101 ) ,20: (0 49 50 52 101 ) ,21: (0 54 55 101 ) ,22: (0 56 53 101 ) ,23: (0 57 59 101 ) ,24: (0 58 60 101 ) ,25: (0 62 61 101 ) ,26: (0 63 101 ) ,27: (0 65 67 101 ) ,28: (0 69 101 ) ,29: (0 71 76 101 ) ,30: (0 72 64 66 101 ) ,31: (0 73 70 77 101 ) ,32: (0 74 101 ) ,33: (0 75 2 101 ) ,34: (0 79 80 101 ) ,35: (0 81 78 101 ) ,36: (0 83 82 90 101 ) ,37: (0 84 88 101 ) ,38: (0 86 87 101 ) ,39: (0 89 85 91 101 ) ,40: (0 93 94 101 ) ,41: (0 95 92 101 ) ,42: (0 98 96 1 101 ) ,43: (0 99 101 ) ,44: (0 100 97 101 ) ,
Cdp201;new_MI2_lift;true;1: (0 2 1 98 3 4 91 90 101 ) ,2: (0 18 19 16 14 12 15 9 101 ) ,3: (0 20 24 29 6 32 33 36 34 101 ) ,4: (0 22 27 30 23 17 13 25 101 ) ,5: (0 31 35 37 38 39 28 26 21 101 ) ,6: (0 45 51 50 52 47 43 42 41 48 101 ) ,7: (0 54 53 56 58 60 59 101 ) ,8: (0 67 63 62 74 72 61 64 66 101 ) ,9: (0 69 68 65 49 55 57 40 44 46 101 ) ,10: (0 86 76 71 70 73 80 79 81 78 96 101 ) ,11: (0 88 84 83 82 85 77 87 101 ) ,12: (0 93 5 75 11 10 8 101 ) ,13: (0 99 100 97 92 94 95 7 89 101 ) ,
Cdp202;new_MI2_lift;true;1: (0 1 99 100 97 92 94 95 98 4 89 101 ) ,2: (0 12 16 14 15 13 9 11 10 101 ) ,3: (0 20 22 24 29 6 33 36 34 101 ) ,4: (0 21 27 30 23 18 19 17 25 8 101 ) ,5: (0 32 31 35 37 38 39 28 26 101 ) ,6: (0 45 51 50 52 47 43 48 101 ) ,7: (0 49 55 54 53 56 58 60 59 101 ) ,8: (0 62 74 72 61 64 66 69 101 ) ,9: (0 63 67 101 ) ,10: (0 68 65 57 40 44 46 42 41 101 ) ,11: (0 76 71 70 73 80 79 81 78 77 87 101 ) ,12: (0 91 88 3 7 2 75 5 101 ) ,13: (0 93 101 ) ,14: (0 96 85 82 83 84 86 90 101 ) ,
Cdp203;new_MI2_lift;true;1: (0 5 99 100 97 92 94 95 3 4 91 101 ) ,2: (0 6 32 33 36 34 29 24 20 101 ) ,3: (0 12 14 16 15 19 17 13 101 ) ,4: (0 22 27 30 25 11 10 8 21 101 ) ,5: (0 31 35 37 38 39 28 26 23 18 9 101 ) ,6: (0 47 52 50 51 45 42 43 48 101 ) ,7: (0 67 63 62 74 72 61 64 66 101 ) ,8: (0 68 65 55 57 40 44 46 41 101 ) ,9: (0 69 49 54 53 56 58 60 59 101 ) ,10: (0 85 81 76 71 70 73 80 79 96 101 ) ,11: (0 90 86 88 84 83 82 78 77 87 101 ) ,12: (0 93 75 2 1 98 7 89 101 ) ,
Cdp204;new_MI2_lift;false;0
Cdp205;new_MI2_lift;true;1: (0 6 32 31 35 37 38 39 34 101 ) ,2: (0 19 16 14 12 15 13 9 101 ) ,3: (0 20 22 24 27 29 30 21 101 ) ,4: (0 33 36 28 26 23 18 17 25 101 ) ,5: (0 52 51 50 47 43 42 41 48 101 ) ,6: (0 54 53 56 58 60 59 44 45 101 ) ,7: (0 67 63 62 74 72 61 64 66 101 ) ,8: (0 69 68 65 49 55 57 40 46 101 ) ,9: (0 75 2 1 98 7 91 88 90 101 ) ,10: (0 85 76 71 70 73 80 79 81 96 101 ) ,11: (0 86 84 83 82 78 77 87 101 ) ,12: (0 93 5 11 10 8 101 ) ,13: (0 99 100 97 92 94 95 3 4 89 101 ) ,
Cdp206;new_MI2_lift;true;1: (0 2 1 98 7 4 91 90 101 ) ,2: (0 6 32 33 37 38 35 31 101 ) ,3: (0 18 19 15 16 14 12 11 10 101 ) ,4: (0 20 24 29 34 36 39 28 26 23 21 101 ) ,5: (0 22 27 30 25 17 13 9 8 101 ) ,6: (0 47 52 51 50 42 43 48 101 ) ,7: (0 54 53 56 58 60 59 44 45 101 ) ,8: (0 63 62 74 72 61 64 66 69 101 ) ,9: (0 67 68 65 49 55 57 40 46 41 101 ) ,10: (0 85 76 71 70 73 80 79 81 78 101 ) ,11: (0 88 86 84 83 82 77 87 96 101 ) ,12: (0 93 75 5 101 ) ,13: (0 99 100 97 92 94 95 3 89 101 ) ,
Cdp207;new_MI2_lift;true;1: (0 1 99 100 97 92 94 95 98 89 101 ) ,2: (0 6 32 33 35 31 51 50 52 47 43 101 ) ,3: (0 8 25 17 13 9 11 10 101 ) ,4: (0 20 22 24 27 29 30 21 101 ) ,5: (0 23 18 19 15 16 14 12 101 ) ,6: (0 34 36 37 38 39 28 26 101 ) ,7: (0 67 63 62 74 72 61 64 66 101 ) ,8: (0 68 65 55 57 40 44 46 45 42 41 48 101 ) ,9: (0 69 49 54 53 56 58 60 59 101 ) ,10: (0 85 76 71 70 73 80 79 81 78 101 ) ,11: (0 88 86 84 83 82 77 87 96 101 ) ,12: (0 93 5 75 2 7 3 4 91 90 101 ) ,
Cdp208;new_MI2_lift;true;1: (0 1 99 100 97 92 94 95 98 89 101 ) ,2: (0 5 2 75 93 101 ) ,3: (0 6 32 33 35 31 51 50 52 47 43 101 ) ,4: (0 7 3 4 91 88 84 82 83 86 90 101 ) ,5: (0 18 19 15 16 14 12 11 10 101 ) ,6: (0 20 22 24 27 30 21 101 ) ,7: (0 25 17 13 9 8 101 ) ,8: (0 29 34 36 37 38 39 28 26 23 101 ) ,9: (0 54 53 56 58 60 59 44 41 101 ) ,10: (0 66 64 61 72 49 65 69 101 ) ,11: (0 67 63 62 74 96 77 87 101 ) ,12: (0 68 55 57 40 46 45 42 48 101 ) ,13: (0 85 76 71 70 73 80 79 81 78 101 ) ,
RCdp101;new_MI2_lift;true;1: (0 2 6 101 ) ,2: (0 3 4 101 ) ,3: (0 5 45 1 101 ) ,4: (0 7 8 46 101 ) ,5: (0 11 53 101 ) ,6: (0 14 12 101 ) ,7: (0 16 15 101 ) ,8: (0 18 48 101 ) ,9: (0 19 49 101 ) ,10: (0 22 24 101 ) ,11: (0 23 21 20 101 ) ,12: (0 30 28 26 101 ) ,13: (0 31 34 101 ) ,14: (0 33 27 29 101 ) ,15: (0 36 39 101 ) ,16: (0 40 35 101 ) ,17: (0 42 44 43 101 ) ,18: (0 47 17 101 ) ,19: (0 51 76 101 ) ,20: (0 61 41 54 101 ) ,21: (0 63 89 101 ) ,22: (0 64 84 85 101 ) ,23: (0 65 59 87 101 ) ,24: (0 66 56 91 101 ) ,25: (0 68 70 100 101 ) ,26: (0 69 82 101 ) ,27: (0 72 38 37 101 ) ,28: (0 73 78 101 ) ,29: (0 75 58 77 101 ) ,30: (0 79 60 101 ) ,31: (0 81 96 101 ) ,32: (0 83 52 57 101 ) ,33: (0 86 25 101 ) ,34: (0 90 10 101 ) ,35: (0 92 62 67 71 93 101 ) ,36: (0 94 80 101 ) ,37: (0 95 50 32 101 ) ,38: (0 97 74 101 ) ,39: (0 98 88 55 101 ) ,40: (0 99 9 13 101 ) ,
RCdp102;new_MI2_lift;true;1: (0 1 5 45 101 ) ,2: (0 2 3 101 ) ,3: (0 6 8 7 101 ) ,4: (0 9 10 101 ) ,5: (0 11 13 101 ) ,6: (0 12 14 101 ) ,7: (0 16 15 53 101 ) ,8: (0 18 48 21 20 101 ) ,9: (0 19 49 101 ) ,10: (0 22 24 101 ) ,11: (0 23 25 101 ) ,12: (0 26 29 101 ) ,13: (0 27 30 101 ) ,14: (0 33 28 31 101 ) ,15: (0 34 62 101 ) ,16: (0 36 37 101 ) ,17: (0 38 41 101 ) ,18: (0 39 42 44 43 101 ) ,19: (0 40 35 101 ) ,20: (0 46 4 101 ) ,21: (0 47 17 101 ) ,22: (0 50 32 101 ) ,23: (0 55 100 70 101 ) ,24: (0 57 74 59 101 ) ,25: (0 61 54 72 93 101 ) ,26: (0 65 82 90 101 ) ,27: (0 66 56 91 101 ) ,28: (0 69 88 101 ) ,29: (0 75 58 77 101 ) ,30: (0 76 51 101 ) ,31: (0 79 60 101 ) ,32: (0 81 68 101 ) ,33: (0 83 64 84 101 ) ,34: (0 87 97 101 ) ,35: (0 94 92 80 101 ) ,36: (0 95 63 89 85 101 ) ,37: (0 96 71 67 101 ) ,38: (0 98 73 78 101 ) ,39: (0 99 86 52 101 ) ,
RCdp103;new_MI2_lift;true;1: (0 1 3 5 101 ) ,2: (0 2 6 101 ) ,3: (0 7 8 46 100 101 ) ,4: (0 10 17 101 ) ,5: (0 12 78 101 ) ,6: (0 15 16 14 101 ) ,7: (0 18 48 21 101 ) ,8: (0 19 24 101 ) ,9: (0 23 25 101 ) ,10: (0 26 28 32 101 ) ,11: (0 27 29 101 ) ,12: (0 34 33 93 101 ) ,13: (0 35 37 101 ) ,14: (0 36 39 101 ) ,15: (0 40 43 101 ) ,16: (0 42 44 41 101 ) ,17: (0 45 4 101 ) ,18: (0 49 22 101 ) ,19: (0 54 81 101 ) ,20: (0 57 77 58 101 ) ,21: (0 59 75 20 101 ) ,22: (0 63 89 85 101 ) ,23: (0 65 90 101 ) ,24: (0 68 70 101 ) ,25: (0 69 55 101 ) ,26: (0 71 31 30 101 ) ,27: (0 72 38 61 101 ) ,28: (0 76 51 101 ) ,29: (0 79 73 47 101 ) ,30: (0 83 64 66 101 ) ,31: (0 84 56 101 ) ,32: (0 86 74 52 101 ) ,33: (0 88 60 53 82 101 ) ,34: (0 91 92 80 101 ) ,35: (0 94 96 101 ) ,36: (0 95 50 62 67 101 ) ,37: (0 97 87 101 ) ,38: (0 98 11 101 ) ,39: (0 99 9 13 101 ) ,
RCdp104;new_MI2_lift;true;1: (0 1 3 5 101 ) ,2: (0 2 6 101 ) ,3: (0 4 100 101 ) ,4: (0 7 8 46 45 101 ) ,5: (0 9 13 12 101 ) ,6: (0 10 17 101 ) ,7: (0 11 14 101 ) ,8: (0 19 24 101 ) ,9: (0 22 20 101 ) ,10: (0 23 48 49 101 ) ,11: (0 25 21 18 101 ) ,12: (0 32 27 31 101 ) ,13: (0 33 26 28 101 ) ,14: (0 34 29 30 101 ) ,15: (0 36 39 101 ) ,16: (0 43 42 101 ) ,17: (0 44 40 101 ) ,18: (0 47 16 15 101 ) ,19: (0 50 67 93 101 ) ,20: (0 51 76 101 ) ,21: (0 54 38 101 ) ,22: (0 55 88 101 ) ,23: (0 56 64 83 101 ) ,24: (0 57 58 77 101 ) ,25: (0 59 75 74 101 ) ,26: (0 60 78 53 101 ) ,27: (0 61 35 72 101 ) ,28: (0 66 65 90 101 ) ,29: (0 69 98 82 101 ) ,30: (0 70 41 101 ) ,31: (0 79 73 101 ) ,32: (0 80 92 94 101 ) ,33: (0 81 68 101 ) ,34: (0 87 97 101 ) ,35: (0 89 63 85 101 ) ,36: (0 91 95 62 84 101 ) ,37: (0 96 71 37 101 ) ,38: (0 99 86 52 101 ) ,
RCdp105;new_MI2_lift;true;1: (0 1 46 8 101 ) ,2: (0 4 3 101 ) ,3: (0 5 45 101 ) ,4: (0 6 2 101 ) ,5: (0 7 79 101 ) ,6: (0 9 59 74 101 ) ,7: (0 10 12 101 ) ,8: (0 11 13 101 ) ,9: (0 14 47 17 101 ) ,10: (0 15 16 101 ) ,11: (0 18 21 25 101 ) ,12: (0 19 49 101 ) ,13: (0 22 20 101 ) ,14: (0 23 24 101 ) ,15: (0 26 28 29 101 ) ,16: (0 31 27 93 101 ) ,17: (0 34 33 101 ) ,18: (0 36 42 101 ) ,19: (0 38 37 72 101 ) ,20: (0 39 41 101 ) ,21: (0 40 35 101 ) ,22: (0 44 43 101 ) ,23: (0 50 30 32 101 ) ,24: (0 51 89 85 101 ) ,25: (0 63 76 48 101 ) ,26: (0 65 64 66 101 ) ,27: (0 68 70 100 101 ) ,28: (0 69 98 53 82 101 ) ,29: (0 71 94 80 101 ) ,30: (0 78 73 60 101 ) ,31: (0 81 61 101 ) ,32: (0 83 57 90 101 ) ,33: (0 84 56 91 101 ) ,34: (0 87 75 58 101 ) ,35: (0 88 55 101 ) ,36: (0 92 95 62 67 101 ) ,37: (0 96 54 101 ) ,38: (0 97 77 101 ) ,39: (0 99 86 52 101 ) ,
RCdp106;new_MI2_lift;true;1: (0 2 6 101 ) ,2: (0 4 46 101 ) ,3: (0 5 1 3 101 ) ,4: (0 7 8 45 101 ) ,5: (0 10 9 101 ) ,6: (0 11 14 101 ) ,7: (0 15 17 101 ) ,8: (0 18 21 25 101 ) ,9: (0 19 49 101 ) ,10: (0 22 20 101 ) ,11: (0 23 48 24 101 ) ,12: (0 26 28 101 ) ,13: (0 27 29 31 101 ) ,14: (0 33 30 101 ) ,15: (0 36 37 101 ) ,16: (0 38 35 101 ) ,17: (0 43 40 101 ) ,18: (0 44 42 41 39 101 ) ,19: (0 47 16 13 101 ) ,20: (0 56 84 91 101 ) ,21: (0 57 58 101 ) ,22: (0 59 75 77 74 101 ) ,23: (0 61 68 101 ) ,24: (0 65 90 101 ) ,25: (0 67 34 32 101 ) ,26: (0 69 98 82 101 ) ,27: (0 70 100 55 101 ) ,28: (0 72 71 93 101 ) ,29: (0 76 51 101 ) ,30: (0 78 12 101 ) ,31: (0 79 73 53 101 ) ,32: (0 81 54 101 ) ,33: (0 83 64 66 101 ) ,34: (0 85 63 89 101 ) ,35: (0 87 97 101 ) ,36: (0 88 60 101 ) ,37: (0 92 80 101 ) ,38: (0 94 96 101 ) ,39: (0 95 62 50 101 ) ,40: (0 99 52 86 101 ) ,
RCdp107;new_MI2_lift;true;1: (0 1 45 46 101 ) ,2: (0 2 7 101 ) ,3: (0 4 8 101 ) ,4: (0 5 3 101 ) ,5: (0 9 10 101 ) ,6: (0 11 14 101 ) ,7: (0 12 47 17 101 ) ,8: (0 15 16 13 101 ) ,9: (0 19 49 101 ) ,10: (0 22 48 101 ) ,11: (0 23 21 24 101 ) ,12: (0 25 18 20 101 ) ,13: (0 27 26 101 ) ,14: (0 31 29 30 67 101 ) ,15: (0 34 28 32 101 ) ,16: (0 37 35 43 101 ) ,17: (0 38 39 44 101 ) ,18: (0 40 42 101 ) ,19: (0 55 88 101 ) ,20: (0 59 75 77 74 101 ) ,21: (0 61 72 54 101 ) ,22: (0 64 63 85 101 ) ,23: (0 65 83 66 101 ) ,24: (0 68 70 100 101 ) ,25: (0 69 98 53 90 101 ) ,26: (0 76 51 101 ) ,27: (0 78 73 60 101 ) ,28: (0 79 6 101 ) ,29: (0 80 91 101 ) ,30: (0 81 36 101 ) ,31: (0 82 99 52 57 101 ) ,32: (0 86 58 101 ) ,33: (0 87 97 101 ) ,34: (0 89 33 101 ) ,35: (0 92 50 62 101 ) ,36: (0 94 71 93 101 ) ,37: (0 95 84 56 101 ) ,38: (0 96 41 101 ) ,
RCdp108;new_MI2_lift;true;1: (0 1 3 5 101 ) ,2: (0 4 46 101 ) ,3: (0 6 7 8 101 ) ,4: (0 10 9 101 ) ,5: (0 11 13 101 ) ,6: (0 14 47 17 101 ) ,7: (0 15 16 101 ) ,8: (0 19 48 101 ) ,9: (0 20 21 25 24 101 ) ,10: (0 22 49 101 ) ,11: (0 23 18 101 ) ,12: (0 26 28 101 ) ,13: (0 27 29 31 101 ) ,14: (0 32 30 33 101 ) ,15: (0 35 37 101 ) ,16: (0 36 39 101 ) ,17: (0 43 44 101 ) ,18: (0 51 76 101 ) ,19: (0 54 72 41 101 ) ,20: (0 55 2 100 101 ) ,21: (0 59 75 77 74 101 ) ,22: (0 60 73 78 101 ) ,23: (0 61 40 101 ) ,24: (0 64 89 63 85 101 ) ,25: (0 65 83 66 101 ) ,26: (0 67 50 62 95 101 ) ,27: (0 68 70 101 ) ,28: (0 69 82 90 101 ) ,29: (0 80 91 56 101 ) ,30: (0 81 38 42 101 ) ,31: (0 84 34 101 ) ,32: (0 86 58 101 ) ,33: (0 87 97 101 ) ,34: (0 88 12 53 101 ) ,35: (0 92 94 93 101 ) ,36: (0 96 71 101 ) ,37: (0 98 79 45 101 ) ,38: (0 99 52 57 101 ) ,
RCdp201;new_MI2_lift;true;1: (0 5 45 2 6 7 8 46 3 1 4 100 70 101 ) ,2: (0 14 47 16 15 11 12 53 90 101 ) ,3: (0 61 44 40 38 41 54 96 80 101 ) ,4: (0 64 23 21 18 19 49 22 20 24 101 ) ,5: (0 65 83 59 75 97 74 58 77 25 48 101 ) ,6: (0 69 98 88 78 73 79 60 55 101 ) ,7: (0 72 42 39 36 35 37 43 68 101 ) ,8: (0 81 94 50 34 26 32 89 91 101 ) ,9: (0 82 52 99 57 86 87 9 10 13 17 101 ) ,10: (0 92 62 33 28 27 29 31 30 67 71 93 101 ) ,11: (0 95 63 85 76 51 84 56 66 101 ) ,
RCdp202;new_MI2_lift;true;1: (0 2 45 6 7 8 46 4 5 3 1 70 100 101 ) ,2: (0 42 39 36 38 44 61 68 101 ) ,3: (0 64 51 76 89 85 95 91 80 101 ) ,4: (0 65 83 23 21 48 18 19 49 22 20 24 74 52 101 ) ,5: (0 69 88 53 73 79 78 60 55 101 ) ,6: (0 81 41 40 43 35 37 72 54 101 ) ,7: (0 82 14 47 16 15 11 9 10 13 17 12 98 101 ) ,8: (0 90 99 57 86 87 59 97 75 58 77 25 101 ) ,9: (0 92 63 33 28 26 27 29 31 30 32 34 50 93 94 101 ) ,10: (0 96 71 67 62 84 56 66 101 ) ,
RCdp203;new_MI2_lift;true;1: (0 2 46 45 4 5 3 1 70 100 101 ) ,2: (0 64 51 76 89 63 85 84 95 56 66 101 ) ,3: (0 65 99 87 59 97 75 58 77 25 57 101 ) ,4: (0 69 88 53 60 78 73 79 7 8 6 55 101 ) ,5: (0 81 42 44 43 40 38 41 61 68 101 ) ,6: (0 82 11 15 9 10 13 16 17 47 14 12 98 101 ) ,7: (0 83 23 21 48 18 19 49 20 22 24 74 86 52 90 101 ) ,8: (0 91 92 50 34 31 29 27 26 28 33 32 30 62 67 101 ) ,9: (0 96 54 39 36 35 37 72 71 93 94 80 101 ) ,
RCdp204;new_MI2_lift;false;0
RCdp205;new_MI2_lift;true;1: (0 2 45 5 3 1 4 100 70 101 ) ,2: (0 12 14 47 16 15 11 9 82 90 101 ) ,3: (0 33 30 27 28 26 29 31 32 34 93 101 ) ,4: (0 42 39 36 35 37 43 68 101 ) ,5: (0 61 44 40 38 41 72 54 101 ) ,6: (0 64 51 85 63 76 89 25 77 58 101 ) ,7: (0 65 83 19 23 21 48 18 49 22 24 20 66 101 ) ,8: (0 69 98 53 10 13 17 60 101 ) ,9: (0 81 96 71 94 80 101 ) ,10: (0 88 78 73 79 7 8 46 6 55 101 ) ,11: (0 92 95 62 50 67 84 56 91 101 ) ,12: (0 99 52 57 86 87 59 75 97 74 101 ) ,
RCdp206;new_MI2_lift;true;1: (0 61 42 44 40 43 41 101 ) ,2: (0 64 22 23 21 18 19 49 20 66 101 ) ,3: (0 65 83 57 52 86 74 58 77 25 48 24 101 ) ,4: (0 67 33 30 31 29 27 28 26 32 34 50 93 101 ) ,5: (0 69 88 2 45 5 3 1 70 68 101 ) ,6: (0 71 72 39 38 36 35 37 54 101 ) ,7: (0 81 96 94 91 80 101 ) ,8: (0 82 11 12 14 47 15 16 17 60 101 ) ,9: (0 90 98 53 78 73 79 7 6 8 46 4 100 55 101 ) ,10: (0 92 95 62 63 85 84 51 76 89 56 101 ) ,11: (0 99 59 75 97 87 9 13 10 101 ) ,
RCdp207;new_MI2_lift;false;0
RCdp208;new_MI2_lift;false;0
Rdp101;new_MI2_lift;true;1: (0 2 87 101 ) ,2: (0 5 61 6 101 ) ,3: (0 8 48 101 ) ,4: (0 12 54 101 ) ,5: (0 13 58 101 ) ,6: (0 14 38 43 101 ) ,7: (0 21 73 22 101 ) ,8: (0 23 55 4 101 ) ,9: (0 27 101 ) ,10: (0 28 53 101 ) ,11: (0 29 78 101 ) ,12: (0 30 66 101 ) ,13: (0 31 88 101 ) ,14: (0 33 81 101 ) ,15: (0 36 47 19 101 ) ,16: (0 39 56 74 101 ) ,17: (0 40 26 101 ) ,18: (0 44 16 84 60 101 ) ,19: (0 45 46 101 ) ,20: (0 51 9 34 35 101 ) ,21: (0 52 18 89 101 ) ,22: (0 59 42 15 57 101 ) ,23: (0 62 11 10 101 ) ,24: (0 63 64 49 101 ) ,25: (0 65 71 20 101 ) ,26: (0 67 25 101 ) ,27: (0 68 24 80 101 ) ,28: (0 69 90 32 70 101 ) ,29: (0 72 75 41 101 ) ,30: (0 76 50 1 101 ) ,31: (0 79 3 77 101 ) ,32: (0 83 82 7 101 ) ,33: (0 85 37 101 ) ,34: (0 92 86 17 101 ) ,35: (0 94 96 101 ) ,36: (0 95 97 91 100 101 ) ,37: (0 98 99 93 101 ) ,
Rdp102;new_MI2_lift;true;1: (0 5 16 91 101 ) ,2: (0 7 47 19 101 ) ,3: (0 8 46 48 101 ) ,4: (0 9 66 70 101 ) ,5: (0 14 100 37 101 ) ,6: (0 18 89 101 ) ,7: (0 23 56 101 ) ,8: (0 27 52 82 101 ) ,9: (0 28 12 77 101 ) ,10: (0 31 88 101 ) ,11: (0 33 81 20 101 ) ,12: (0 36 64 49 101 ) ,13: (0 39 4 101 ) ,14: (0 40 58 101 ) ,15: (0 44 38 43 101 ) ,16: (0 50 3 29 24 101 ) ,17: (0 53 26 101 ) ,18: (0 54 80 101 ) ,19: (0 61 86 17 101 ) ,20: (0 62 11 90 10 101 ) ,21: (0 63 32 101 ) ,22: (0 65 71 78 101 ) ,23: (0 67 55 25 101 ) ,24: (0 69 30 51 1 101 ) ,25: (0 72 41 74 21 101 ) ,26: (0 73 22 75 101 ) ,27: (0 76 68 101 ) ,28: (0 79 35 34 101 ) ,29: (0 83 45 84 60 101 ) ,30: (0 85 99 101 ) ,31: (0 87 97 101 ) ,32: (0 92 59 6 101 ) ,33: (0 94 13 101 ) ,34: (0 95 42 15 57 2 101 ) ,35: (0 98 93 96 101 ) ,
Rdp103;new_MI2_lift;true;1: (0 9 66 20 101 ) ,2: (0 11 63 32 70 101 ) ,3: (0 12 76 50 101 ) ,4: (0 14 43 15 2 101 ) ,5: (0 21 67 55 25 101 ) ,6: (0 22 75 56 74 101 ) ,7: (0 23 41 57 101 ) ,8: (0 27 101 ) ,9: (0 28 26 101 ) ,10: (0 31 62 101 ) ,11: (0 33 81 101 ) ,12: (0 36 47 18 101 ) ,13: (0 39 4 101 ) ,14: (0 40 72 73 101 ) ,15: (0 44 38 37 101 ) ,16: (0 45 17 16 98 101 ) ,17: (0 52 48 7 101 ) ,18: (0 53 58 101 ) ,19: (0 54 24 29 34 78 101 ) ,20: (0 59 93 101 ) ,21: (0 61 86 91 101 ) ,22: (0 68 80 101 ) ,23: (0 69 30 51 1 101 ) ,24: (0 71 65 35 101 ) ,25: (0 79 3 77 101 ) ,26: (0 83 8 82 101 ) ,27: (0 85 99 101 ) ,28: (0 87 13 101 ) ,29: (0 88 10 19 101 ) ,30: (0 90 64 49 46 101 ) ,31: (0 92 95 101 ) ,32: (0 94 6 89 101 ) ,33: (0 96 5 84 60 101 ) ,34: (0 97 42 100 101 ) ,
Rdp104;new_MI2_lift;true;1: (0 3 29 24 80 101 ) ,2: (0 9 66 20 101 ) ,3: (0 12 76 101 ) ,4: (0 13 58 101 ) ,5: (0 14 38 43 42 101 ) ,6: (0 16 44 91 98 101 ) ,7: (0 23 4 101 ) ,8: (0 27 28 101 ) ,9: (0 31 70 69 101 ) ,10: (0 32 30 101 ) ,11: (0 33 81 51 101 ) ,12: (0 40 41 15 57 2 101 ) ,13: (0 47 62 101 ) ,14: (0 48 7 52 101 ) ,15: (0 50 1 101 ) ,16: (0 53 26 101 ) ,17: (0 54 67 55 101 ) ,18: (0 56 39 25 101 ) ,19: (0 59 99 96 101 ) ,20: (0 61 86 17 101 ) ,21: (0 64 49 36 46 101 ) ,22: (0 71 65 35 101 ) ,23: (0 73 72 21 101 ) ,24: (0 74 75 22 101 ) ,25: (0 77 68 101 ) ,26: (0 79 34 78 101 ) ,27: (0 82 19 101 ) ,28: (0 83 45 8 18 101 ) ,29: (0 85 84 101 ) ,30: (0 88 11 63 90 10 101 ) ,31: (0 89 60 5 6 101 ) ,32: (0 92 97 87 101 ) ,33: (0 93 100 37 101 ) ,34: (0 94 95 101 ) ,
